Year: 2013, Month: 09, Date: 04,30.230246,12.740245,21.261078,0.0,17.28,9.36,12.929997
Year: 2013, Month: 09, Date: 05,31.550245,15.0602455,23.113579,0.0,16.56,6.12,11.594998
Year: 2013, Month: 09, Date: 06,30.350245,16.630245,23.478579,0.1,27.0,7.92,15.959998
Year: 2013, Month: 09, Date: 07,26.560246,17.210245,21.306911,11.6,21.599998,8.28,14.954999
Year: 2013, Month: 09, Date: 08,20.540245,14.530245,17.45858,19.9,26.28,10.799999,19.274998
Year: 2013, Month: 09, Date: 09,19.730246,12.720245,16.129831,1.6,32.039997,14.759999,25.770002
Year: 2013, Month: 09, Date: 10,15.930245,10.160245,14.250244,8.7,37.079998,13.32,27.720003
Year: 2013, Month: 09, Date: 11,13.440246,9.260245,11.948578,6.3,47.16,12.959999,29.414995
Year: 2013, Month: 09, Date: 12,15.620245,12.100245,13.270245,7.0,33.12,10.08,23.729998
Year: 2013, Month: 09, Date: 13,18.940245,9.960245,14.380244,0.0,21.24,10.08,14.579999
Year: 2013, Month: 09, Date: 14,19.310246,14.300245,16.598997,5.0,29.519999,10.799999,19.979996
Year: 2013, Month: 09, Date: 15,17.880245,13.880245,15.841911,10.000002,31.319998,10.799999,22.724998
Year: 2013, Month: 09, Date: 16,14.190246,10.070246,12.898994,6.0,45.719997,26.28,34.184994
Year: 2013, Month: 09, Date: 17,13.780245,8.380245,11.116496,8.3,58.679996,27.72,38.295002
Year: 2013, Month: 09, Date: 18,18.600245,12.300245,15.669411,9.400001,60.479996,28.08,49.514996
Year: 2013, Month: 09, Date: 19,15.830245,9.690246,13.001495,0.3,26.64,10.08,17.7
Year: 2013, Month: 09, Date: 20,18.550245,10.210245,14.111495,1.0,30.960001,8.28,19.905
Year: 2013, Month: 09, Date: 21,19.870245,6.8102455,13.140244,0.0,16.56,7.92,11.610001
Year: 2013, Month: 09, Date: 22,21.040245,8.210245,13.786495,0.0,17.28,7.5599995,12.299998
Year: 2013, Month: 09, Date: 23,21.610245,8.120246,14.040246,0.0,20.16,10.440001,14.489998
Year: 2013, Month: 09, Date: 24,22.160246,8.540245,13.886912,0.0,17.64,7.5599995,12.194997
Year: 2013, Month: 09, Date: 25,23.750246,10.210245,16.488997,0.0,25.919998,11.159999,16.769999
Year: 2013, Month: 09, Date: 26,23.920246,15.530245,18.99108,1.1000001,27.0,7.5599995,16.635
Year: 2013, Month: 09, Date: 27,22.660246,14.300245,17.447329,0.0,19.44,8.28,12.569999
Year: 2013, Month: 09, Date: 28,20.670246,13.800245,16.728579,0.1,18.0,9.36,13.169998
Year: 2013, Month: 09, Date: 29,18.440245,13.400246,16.07358,3.8,25.56,7.92,15.09
Year: 2013, Month: 09, Date: 30,16.720245,11.920245,13.856078,1.3,14.759999,5.7599998,10.154999
Year: 2013, Month: 10, Date: 01,16.890245,11.660245,13.708995,0.0,19.08,7.5599995,11.984998
Year: 2013, Month: 10, Date: 02,17.340246,10.040245,13.161079,0.0,21.96,10.799999,15.840001
Year: 2013, Month: 10, Date: 03,16.850245,9.860246,13.251911,0.0,20.519999,10.799999,15.509999
